CUDIS,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
0407001,Distritos,,7,Viviendas,,34,Plazas,,4.85714285714286,Plazas,,0.689655172413793,Porcentaje,2024M11,04,Almería,04070,Oria
0407002,Distritos,,2,Viviendas,,12,Plazas,,6,Plazas,,0.214822771213749,Porcentaje,2024M11,04,Almería,04070,Oria
0407101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04071,Padules
0407201,Distritos,,4,Viviendas,,22,Plazas,,5.5,Plazas,,0.62402496099844,Porcentaje,2024M11,04,Almería,04072,Partaloa
0407301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04073,Paterna del Río
0407402,Distritos,,5,Viviendas,,37,Plazas,,7.4,Plazas,,0.327653997378768,Porcentaje,2024M11,04,Almería,04074,Pechina
0407401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04074,Pechina
0407502,Distritos,,287,Viviendas,,1464,Plazas,,5.10104529616725,Plazas,,4.24179722140112,Porcentaje,2024M11,04,Almería,04075,Pulpí
0407501,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.0527148128624143,Porcentaje,2024M11,04,Almería,04075,Pulpí
0407601,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.0861326442721792,Porcentaje,2024M11,04,Almería,04076,Purchena
0407701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04077,Rágol
0407801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04078,Rioja
0407902,Distritos,,789,Viviendas,,3477,Plazas,,4.40684410646388,Plazas,,1.81496135443504,Porcentaje,2024M11,04,Almería,04079,Roquetas de Mar
0407901,Distritos,,121,Viviendas,,546,Plazas,,4.51239669421488,Plazas,,0.647820965842167,Porcentaje,2024M11,04,Almería,04079,Roquetas de Mar
0408001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04080,Santa Cruz de Marchena
0408101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04081,Santa Fe de Mondújar
0408201,Distritos,,3,Viviendas,,15,Plazas,,5,Plazas,,0.75,Porcentaje,2024M11,04,Almería,04082,Senés
0408301,Distritos,,6,Viviendas,,30,Plazas,,5,Plazas,,0.626304801670146,Porcentaje,2024M11,04,Almería,04083,Serón
0408302,Distritos,,2,Viviendas,,19,Plazas,,9.5,Plazas,,0.223964165733483,Porcentaje,2024M11,04,Almería,04083,Serón
0408401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04084,Sierro
0408501,Distritos,,3,Viviendas,,10,Plazas,,3.33333333333333,Plazas,,0.66079295154185,Porcentaje,2024M11,04,Almería,04085,Somontín
0408601,Distritos,,18,Viviendas,,92,Plazas,,5.11111111111111,Plazas,,1.89274447949527,Porcentaje,2024M11,04,Almería,04086,Sorbas
0408602,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04086,Sorbas
0408701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04087,Suflí
0408801,Distritos,,11,Viviendas,,69,Plazas,,6.27272727272727,Plazas,,0.797679477882524,Porcentaje,2024M11,04,Almería,04088,Tabernas
0408802,Distritos,,8,Viviendas,,45,Plazas,,5.625,Plazas,,0.63341250989707,Porcentaje,2024M11,04,Almería,04088,Tabernas
0408901,Distritos,,4,Viviendas,,34,Plazas,,8.5,Plazas,,0.561009817671809,Porcentaje,2024M11,04,Almería,04089,Taberno
0409001,Distritos,,2,Viviendas,,7,Plazas,,3.5,Plazas,,0.337837837837838,Porcentaje,2024M11,04,Almería,04090,Tahal
0409101,Distritos,,4,Viviendas,,26,Plazas,,6.5,Plazas,,0.909090909090909,Porcentaje,2024M11,04,Almería,04091,Terque
0409201,Distritos,,5,Viviendas,,20,Plazas,,4,Plazas,,0.223713646532438,Porcentaje,2024M11,04,Almería,04092,Tíjola
0409301,Distritos,,37,Viviendas,,198,Plazas,,5.35135135135135,Plazas,,1.15049751243781,Porcentaje,2024M11,04,Almería,04093,Turre
0409401,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.427350427350427,Porcentaje,2024M11,04,Almería,04094,Turrillas
0409501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04095,Uleila del Campo
0409601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04096,Urrácal
0409701,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.260416666666667,Porcentaje,2024M11,04,Almería,04097,Velefique
0409802,Distritos,,6,Viviendas,,28,Plazas,,4.66666666666667,Plazas,,0.39344262295082,Porcentaje,2024M11,04,Almería,04098,Vélez-Blanco
0409801,Distritos,,10,Viviendas,,57,Plazas,,5.7,Plazas,,1.12485939257593,Porcentaje,2024M11,04,Almería,04098,Vélez-Blanco
0409901,Distritos,,13,Viviendas,,87,Plazas,,6.69230769230769,Plazas,,0.363331470095025,Porcentaje,2024M11,04,Almería,04099,Vélez-Rubio
0409902,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04099,Vélez-Rubio
0410001,Distritos,,2,Viviendas,,9,Plazas,,4.5,Plazas,,0.140449438202247,Porcentaje,2024M11,04,Almería,04100,Vera
0410004,Distritos,,984,Viviendas,,4572,Plazas,,4.64634146341463,Plazas,,7.30946367553113,Porcentaje,2024M11,04,Almería,04100,Vera
0410003,Distritos,,93,Viviendas,,442,Plazas,,4.75268817204301,Plazas,,2.04081632653061,Porcentaje,2024M11,04,Almería,04100,Vera
0410002,Distritos,,1,Viviendas,,3,Plazas,,3,Plazas,,0.0657462195923734,Porcentaje,2024M11,04,Almería,04100,Vera
0410102,Distritos,,3,Viviendas,,12,Plazas,,4,Plazas,,0.350058343057176,Porcentaje,2024M11,04,Almería,04101,Viator
0410101,Distritos,,1,Viviendas,,2,Plazas,,2,Plazas,,0.0535905680600214,Porcentaje,2024M11,04,Almería,04101,Viator
0410201,Distritos,,61,Viviendas,,249,Plazas,,4.08196721311475,Plazas,,0.503175781572218,Porcentaje,2024M11,04,Almería,04102,Vícar
0410302,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04103,Zurgena
0410301,Distritos,,9,Viviendas,,52,Plazas,,5.77777777777778,Plazas,,1.45161290322581,Porcentaje,2024M11,04,Almería,04103,Zurgena
0490101,Distritos,,3,Viviendas,,16,Plazas,,5.33333333333333,Plazas,,0.516351118760757,Porcentaje,2024M11,04,Almería,04901,"Tres Villas, Las"
0490201,Distritos,,148,Viviendas,,696,Plazas,,4.7027027027027,Plazas,,0.369870545309142,Porcentaje,2024M11,04,Almería,04902,"Ejido, El"
0490301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,04,Almería,04903,"Mojonera, La"
0490401,Distritos,,5,Viviendas,,24,Plazas,,4.8,Plazas,,0.292056074766355,Porcentaje,2024M11,04,Almería,04904,Balanegra
0500101,Distritos,,3,Viviendas,,17,Plazas,,5.66666666666667,Plazas,,1.05633802816901,Porcentaje,2024M11,05,Ávila,05001,Adanero
0500201,Distritos,,53,Viviendas,,367,Plazas,,6.92452830188679,Plazas,,1.15771079073831,Porcentaje,2024M11,05,Ávila,05002,"Adrada, La"
0500501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05005,Albornos
0500701,Distritos,,1,Viviendas,,8,Plazas,,8,Plazas,,0.602409638554217,Porcentaje,2024M11,05,Ávila,05007,Aldeanueva de Santa Cruz
0500801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05008,Aldeaseca
0501001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05010,"Aldehuela, La"
0501201,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.458715596330275,Porcentaje,2024M11,05,Ávila,05012,Amavida
0501301,Distritos,,17,Viviendas,,76,Plazas,,4.47058823529412,Plazas,,1.24816446402349,Porcentaje,2024M11,05,Ávila,05013,"Arenal, El"
0501402,Distritos,,75,Viviendas,,390,Plazas,,5.2,Plazas,,2.75633958103638,Porcentaje,2024M11,05,Ávila,05014,Arenas de San Pedro
0501401,Distritos,,31,Viviendas,,152,Plazas,,4.90322580645161,Plazas,,1.40144665461121,Porcentaje,2024M11,05,Ávila,05014,Arenas de San Pedro
0501403,Distritos,,33,Viviendas,,200,Plazas,,6.06060606060606,Plazas,,1.88679245283019,Porcentaje,2024M11,05,Ávila,05014,Arenas de San Pedro
0501501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05015,Arevalillo
0501602,Distritos,,22,Viviendas,,120,Plazas,,5.45454545454545,Plazas,,0.513658650478636,Porcentaje,2024M11,05,Ávila,05016,Arévalo
0501601,Distritos,,12,Viviendas,,68,Plazas,,5.66666666666667,Plazas,,1.68776371308017,Porcentaje,2024M11,05,Ávila,05016,Arévalo
0501701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05017,Aveinte
0501801,Distritos,,3,Viviendas,,28,Plazas,,9.33333333333333,Plazas,,2.58620689655172,Porcentaje,2024M11,05,Ávila,05018,Avellaneda
0501904,Distritos,,23,Viviendas,,140,Plazas,,6.08695652173913,Plazas,,0.210680589905652,Porcentaje,2024M11,05,Ávila,05019,Ávila
0501905,Distritos,,15,Viviendas,,75,Plazas,,5,Plazas,,0.223480333730632,Porcentaje,2024M11,05,Ávila,05019,Ávila
0501901,Distritos,,54,Viviendas,,262,Plazas,,4.85185185185185,Plazas,,2.50231696014829,Porcentaje,2024M11,05,Ávila,05019,Ávila
0501902,Distritos,,43,Viviendas,,220,Plazas,,5.11627906976744,Plazas,,2.22567287784679,Porcentaje,2024M11,05,Ávila,05019,Ávila
0501906,Distritos,,39,Viviendas,,215,Plazas,,5.51282051282051,Plazas,,0.337720817457568,Porcentaje,2024M11,05,Ávila,05019,Ávila
0501903,Distritos,,6,Viviendas,,33,Plazas,,5.5,Plazas,,0.380710659898477,Porcentaje,2024M11,05,Ávila,05019,Ávila
0502101,Distritos,,18,Viviendas,,89,Plazas,,4.94444444444444,Plazas,,0.718276137270551,Porcentaje,2024M11,05,Ávila,05021,"Barco de Ávila, El"
0502201,Distritos,,39,Viviendas,,255,Plazas,,6.53846153846154,Plazas,,1.63796724065519,Porcentaje,2024M11,05,Ávila,05022,"Barraco, El"
0502301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05023,Barromán
0502401,Distritos,,1,Viviendas,,9,Plazas,,9,Plazas,,0.158730158730159,Porcentaje,2024M11,05,Ávila,05024,Becedas
0502501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05025,Becedillas
0502601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05026,Bercial de Zapardiel
0502701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05027,"Berlanas, Las"
0502901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05029,Bernuy-Zapardiel
0503001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05030,Berrocalejo de Aragona
0503301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05033,Blascomillán
0503401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,Dato protegido por secreto estadístico,,Porcentaje,2024M11,05,Ávila,05034,Blasconuño de Matacabras
0503501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05035,Blascosancho
0503601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05036,"Bohodón, El"
0503701,Distritos,,4,Viviendas,,25,Plazas,,6.25,Plazas,,0.518806744487678,Porcentaje,2024M11,05,Ávila,05037,Bohoyo
0503801,Distritos,,4,Viviendas,,19,Plazas,,4.75,Plazas,,1.08991825613079,Porcentaje,2024M11,05,Ávila,05038,Bonilla de la Sierra
0503901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05039,Brabos
0504001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05040,Bularros
0504101,Distritos,,14,Viviendas,,117,Plazas,,8.35714285714286,Plazas,,0.731452455590387,Porcentaje,2024M11,05,Ávila,05041,Burgohondo
0504201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05042,Cabezas de Alambre
0504301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05043,Cabezas del Pozo
0504401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05044,Cabezas del Villar
0504501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05045,Cabizuela
0504601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,Dato protegido por secreto estadístico,,Porcentaje,2024M11,05,Ávila,05046,Canales
0504703,Distritos,,126,Viviendas,,886,Plazas,,7.03174603174603,Plazas,,2.72845387613686,Porcentaje,2024M11,05,Ávila,05047,Candeleda
0504701,Distritos,,43,Viviendas,,262,Plazas,,6.09302325581395,Plazas,,3.82902938557435,Porcentaje,2024M11,05,Ávila,05047,Candeleda
0504801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05048,Cantiveros
0504901,Distritos,,3,Viviendas,,10,Plazas,,3.33333333333333,Plazas,,0.671140939597315,Porcentaje,2024M11,05,Ávila,05049,Cardeñosa
0505101,Distritos,,3,Viviendas,,9,Plazas,,3,Plazas,,0.961538461538462,Porcentaje,2024M11,05,Ávila,05051,"Carrera, La"
0505201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05052,Casas del Puerto
0505301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05053,Casasola
0505401,Distritos,,10,Viviendas,,83,Plazas,,8.3,Plazas,,0.437254044599913,Porcentaje,2024M11,05,Ávila,05054,Casavieja
0505501,Distritos,,6,Viviendas,,44,Plazas,,7.33333333333333,Plazas,,0.560747663551402,Porcentaje,2024M11,05,Ávila,05055,Casillas
0505601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05056,Castellanos de Zapardiel
0505701,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.162337662337662,Porcentaje,2024M11,05,Ávila,05057,Cebreros
0505702,Distritos,,10,Viviendas,,76,Plazas,,7.6,Plazas,,0.393700787401575,Porcentaje,2024M11,05,Ávila,05057,Cebreros
0505801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05058,Cepeda la Mora
0505901,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.709219858156028,Porcentaje,2024M11,05,Ávila,05059,Cillán
0506001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05060,Cisla
0506101,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.242718446601942,Porcentaje,2024M11,05,Ávila,05061,"Colilla, La"
0506201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05062,Collado de Contreras
0506301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05063,Collado del Mirón
0506401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05064,Constanzana
0506501,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05065,Crespos
0506601,Distritos,,9,Viviendas,,64,Plazas,,7.11111111111111,Plazas,,1.22448979591837,Porcentaje,2024M11,05,Ávila,05066,Cuevas del Valle
0506701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05067,Chamartín
0506901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05069,Donjimeno
0507001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,Dato protegido por secreto estadístico,,Porcentaje,2024M11,05,Ávila,05070,Donvidas
0507201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05072,Espinosa de los Caballeros
0507301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05073,Flores de Ávila
0507401,Distritos,,1,Viviendas,,13,Plazas,,13,Plazas,,0.164203612479475,Porcentaje,2024M11,05,Ávila,05074,Fontiveros
0507501,Distritos,,1,Viviendas,,9,Plazas,,9,Plazas,,0.50251256281407,Porcentaje,2024M11,05,Ávila,05075,Fresnedilla
0507601,Distritos,,2,Viviendas,,16,Plazas,,8,Plazas,,0.451467268623025,Porcentaje,2024M11,05,Ávila,05076,"Fresno, El"
0507701,Distritos,,1,Viviendas,,13,Plazas,,13,Plazas,,0.8,Porcentaje,2024M11,05,Ávila,05077,Fuente el Saúz
0507801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05078,Fuentes de Año
0507901,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.471698113207547,Porcentaje,2024M11,05,Ávila,05079,Gallegos de Altamiros
0508001,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.581395348837209,Porcentaje,2024M11,05,Ávila,05080,Gallegos de Sobrinos
0508101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05081,Garganta del Villar
0508201,Distritos,,3,Viviendas,,21,Plazas,,7,Plazas,,0.36319612590799,Porcentaje,2024M11,05,Ávila,05082,Gavilanes
0508301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05083,Gemuño
0508401,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05084,Gilbuena
0508501,Distritos,,5,Viviendas,,14,Plazas,,2.8,Plazas,,5,Porcentaje,2024M11,05,Ávila,05085,Gil García
0508601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05086,Gimialcón
0508701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05087,Gotarrendura
0508801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,05,Ávila,05088,Grandes y San Martín
