id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40100931,Centriko - A.Quintero (III),305225950,Mauricio,Casco Antiguo,Santa Cruz,37.38753,-5.99258,Entire home/apt,,1,18,2025-02-10,0.46,16,221,4,CTC-2019059289
40101015,Triplex inTypical Triana Courtyard-Private Terrace,14958822,Nacho,Triana,Triana Casco Antiguo,37.38657,-6.00473,Entire home/apt,112,2,95,2025-03-11,1.47,192,114,19,VFT/SE/06998
40101378,Centriko - A.Quintero IV,305225950,Mauricio,Casco Antiguo,Santa Cruz,37.38706,-5.99388,Entire home/apt,103,1,152,2025-03-14,3.41,16,185,48,CTC-2019059289
40115127,El Apartamento de Rosi,94660309,César,Casco Antiguo,San Gil,37.40195,-5.99327,Entire home/apt,96,2,44,2024-10-24,0.72,1,164,1,VFT/SE/06204
40124047,Centriko - A.Quintero (I),305225950,Mauricio,Casco Antiguo,Alfalfa,37.38874,-5.99454,Entire home/apt,109,1,81,2025-03-15,1.76,16,209,19,CTC-2019059289
40128519,Charming apartment in the historic center Seville,124421355,Concha,Casco Antiguo,Feria,37.39503,-5.99043,Entire home/apt,77,3,77,2025-03-08,1.21,4,265,46,VFT/SE/05201
40133557,Las Americas Residential Complex | Parking & Metro,265227676,Carlos,Sur,Polígono Sur,37.36452,-5.95498,Entire home/apt,,3,16,2024-12-26,0.25,1,0,7,VFT/SE/06501
40137150,Triana y arte,309752485,Beatriz,Triana,"El Tardón, El Carmen",37.37853,-6.00858,Entire home/apt,80,1,28,2025-02-25,0.44,1,165,7,VFT/SE/07120
40167402,Quiet central apartment in Seville,176019915,Alberto,Casco Antiguo,San Julián,37.39722,-5.98361,Entire home/apt,60,2,303,2025-03-24,4.71,1,122,79,VUT/SE/06686
40190092,ISG Apartments: Modern attic/pool at the Cathedral,254272282,Maria Elena,Casco Antiguo,Santa Cruz,37.38364,-5.9928,Entire home/apt,697,1,185,2025-03-09,2.87,3,233,43,VFT/SE/05563
40225380,"Apartamento de lujo , bien sitiado y sin ruidos",89658862,Alberto,Sur,"Tiro de Línea, Santa Genoveva",37.36828,-5.97742,Entire home/apt,395,2,1,2020-02-24,0.02,1,87,0,Exempt
40227696,Apartamento de lujo junto a la catedral. Centro,310689799,Argote Apartaments,Casco Antiguo,Santa Cruz,37.38669,-5.99315,Entire home/apt,176,2,95,2024-08-06,1.47,3,226,5,CTC-2019183643
40248800,San Bernardo Lux+ Parking,310858072,Protec,Nervión,San Bernardo,37.38302,-5.98332,Entire home/apt,129,1,232,2025-03-23,3.59,1,221,43,VFT/SE/06848
40250735,Don Pedro Niño. Studio apartment in the centre,89331773,Veoapartment,Casco Antiguo,"Encarnación, Regina",37.3952,-5.99274,Entire home/apt,85,1,116,2025-03-21,1.80,44,246,32,VUT/SE/05935
40251964,Alohamundi Cruz Verde I,118796113,Maria Eugenia,Casco Antiguo,Feria,37.39723,-5.9902,Entire home/apt,92,2,211,2025-03-05,3.29,37,111,34,VFT/SE/06528
40298019,Bonito y céntrico 3dormitorios!Dto.por meses,119579489,María Luisa,Nervión,an Roque,37.39069,-5.9825,Entire home/apt,82,60,9,2024-12-22,0.23,3,197,2,
40312900,"TRIANA HISTORIC SEVILLA CENTER, (+FREE PARKING)",175608443,Ramon,Triana,Triana Este,37.38031,-6.00071,Entire home/apt,68,3,119,2025-01-01,1.84,8,321,23,CTC-2018050609
40334048,Historic Center! In Sevillian Manor House - Cozy!,2300263,Bradford,Casco Antiguo,"Encarnación, Regina",37.39509,-5.99128,Entire home/apt,88,1,152,2025-03-07,3.35,10,319,70,VFT/SE/07036
40335808,RD PARKING INCLUDED TRIANA. Bright & Comfortable apartment 2D & 2B,5406544,Nacho,Triana,Triana Casco Antiguo,37.38414,-6.00136,Entire home/apt,146,2,65,2025-03-12,1.01,10,310,13,VFT/SE/06659
40346302,Betis del Oro h1+2 Bed+private bathroom+balcony,41720508,Diego,Triana,Triana Casco Antiguo,37.3815,-5.9984,Private room,177,3,5,2024-01-04,0.14,4,341,0,CTC-2019197678
40360437,Hostly O'Donnell A Sierpes 100 MB loft-Parking Op,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.39156,-5.99671,Entire home/apt,122,2,224,2025-03-24,3.47,31,24,64,VFT/SE/03710
40361533,Céntrico y Luminoso con 2 dormitorios. A/C + WIFI,174362050,Luis,Macarena,"Doctor Barraquer, G. Renfe, Policlínico",37.40332,-5.99026,Entire home/apt,76,2,115,2025-03-11,1.80,2,59,30,VFT/SE/06560
40366844,FAB CHATEAU DOÑA ELVIRA SQUARE PRIVATE GARDEN POOL,24230477,Valdeazores,Casco Antiguo,Santa Cruz,37.38502502441406,-5.990572929382324,Entire home/apt,907,2,57,2025-03-24,1.21,2,269,20,VFT/SE/01344
40387749,Apartamento luminoso con terraza en Triana,312188881,Jose,Triana,Triana Casco Antiguo,37.38499,-6.00417,Entire home/apt,,2,56,2025-02-22,0.88,2,112,15,VFT/SE/05503
40397495,Cozy&beautiful apartment in the heart of Seville,312223474,Enrique,Casco Antiguo,Museo,37.39254,-6.00076,Entire home/apt,72,2,241,2025-03-09,3.76,1,110,48,VUT/SE/06587
40436112,Cozy and quiet apartment in Triana.,312762234,Jesús,Triana,Triana Casco Antiguo,37.38452,-6.00521,Entire home/apt,83,2,20,2024-03-28,0.31,2,125,1,VFT/SE005509
40436417,"Cerca de Plaza España, Virgen Rocio, Universidad",304298950,Marta,Sur,"Felipe II, Los Diez Mandamientos",37.37106,-5.97415,Private room,31,2,206,2025-03-25,3.22,1,125,43,Exempt
40457409,🏡  Luminoso y Elegante en el Centro de Triana 💃,312762234,Jesús,Triana,Triana Casco Antiguo,37.38452,-6.00521,Entire home/apt,100,2,37,2025-03-24,0.66,2,120,7,VFT/SE/005510
40484993,"beautiful Private room & bathroom, in the center",251797969,Amine,Casco Antiguo,Feria,37.3999233,-5.990091,Private room,62,1,5,2023-08-09,0.18,5,269,0,VFT/SE4256
40488088,Apt Doña Concha - Catedral / Cathedral,313398699,Apartamentos,Nervión,La Florida,37.38457,-5.98212,Entire home/apt,,1,8,2022-01-28,0.13,7,0,0,CTC-2022188391
40488289,Apt Doña Concha - Plaza de España,313398699,Apartamentos,Nervión,San Bernardo,37.38401,-5.98238,Entire home/apt,,1,7,2023-10-26,0.11,7,0,0,CTC-2022188391
40488302,Apt Doña Concha - Alcázar,313398699,Apartamentos,Nervión,San Bernardo,37.38387,-5.98423,Entire home/apt,,1,7,2024-10-06,0.11,7,0,1,CTC-2022188391
40488400,Apt Doña Concha - Guadalquivir + Terraza,313398699,Apartamentos,Nervión,San Bernardo,37.38402,-5.98237,Entire home/apt,,1,4,2023-05-07,0.06,7,0,0,CTC-2022188391
40488486,Apt Doña Concha - Feria/Flamenco + Terraza,313398699,Apartamentos,Nervión,San Bernardo,37.38398,-5.98447,Entire home/apt,,1,8,2023-12-10,0.12,7,0,0,CTC-2022188391
40496514,💠CENTRO ¡NUEVO! y luminoso apt. 8 min. catedral💠,313507914,La Hospedería,Casco Antiguo,Arenal,37.38967,-5.99792,Entire home/apt,97,3,145,2025-03-11,2.25,3,211,28,VFT/SE/06136
40506112,Ispal Apartment & Parking Seville Historic Center,313591189,Hermanos Garcia Garcia Cb,Casco Antiguo,Alfalfa,37.3898,-5.99095,Entire home/apt,143,2,106,2025-03-17,1.66,1,0,16,VUT/SE/06601
40574186,Lukanda Hospec 1. Catedral,54707660,Lukanda,Casco Antiguo,Santa Cruz,37.38844,-5.99286,Private room,109,1,14,2025-02-26,0.29,29,147,8,H/SE/00707
40577304,Apartamento en pleno Centro de Sevilla.,312850432,Jaime,Casco Antiguo,Santa Catalina,37.39147,-5.98702,Entire home/apt,82,2,185,2025-03-10,3.24,1,252,36,CTC-2020007121
40585251,Habitación Setas,58291652,Ronald,Casco Antiguo,Santa Catalina,37.39245,-5.98445,Private room,49,2,106,2025-03-21,1.68,2,163,26,Exempt
40587048,Central apartment recently renovated,14958822,Nacho,Casco Antiguo,San Vicente,37.39448,-6.0019,Entire home/apt,103,2,39,2025-03-13,0.60,192,81,4,VFT/SE/06999
40602518,Luxurious House in the center. Puerta Real Sevilla,150247554,Pablo,Casco Antiguo,San Vicente,37.39428525392028,-6.001810809250457,Entire home/apt,639,1,51,2024-10-06,0.80,39,211,12,VUT/SE/06702
40604211,Amplio y tranquilo apartamento en casco historico,14958822,Nacho,Casco Antiguo,San Bartolomé,37.38837,-5.98619,Entire home/apt,130,2,70,2024-12-28,1.10,192,244,1,VFT/SE/04586
40630867,La Casa Del Arte,314984741,Maribel,Casco Antiguo,San Gil,37.4016,-5.991817,Entire home/apt,,7,1,2020-02-25,0.02,5,0,0,VFT/SE/00928
40671240,Apartamento en Calle Padilla,315529122,Stanislaw Michal,Casco Antiguo,Feria,37.39647,-5.9882,Entire home/apt,,2,14,2025-03-03,0.22,1,0,8,VFT/SE/03140
40682936,Suites Lumbreras Estudio,254488992,Suites Lumbreras,Casco Antiguo,San Lorenzo,37.40057,-5.99481,Entire home/apt,114,1,10,2025-01-03,0.22,3,61,1,A/SE/00276
40691624,La Casa Del Arte. Habitación 1,314984741,Maribel,Casco Antiguo,San Gil,37.40113,-5.99074,Private room,,7,1,2021-08-31,0.02,5,0,0,VFT/SE/00928
